fraud_amount,time_to_withdrawal,is_high_risk,complaint_hour,day_of_week,is_night,log_fraud_amount,amount_bucket_encoded,type_Credit Card Fraud,type_Fake Loan App,type_OTP Scam,type_Online Shopping Scam,type_Phishing,type_UPI Fraud,victim_city_encoded
-0.4838013481346576,0.2113505173730004,0,1.249393812489386,-1.4907017839697994,0,-0.21809731043757113,1,False,False,False,False,True,False,9
-0.0338130932055762,-0.6935803632856897,1,-0.8305243030052166,1.503677427218281,1,0.4606695946300923,2,False,False,False,False,False,True,0
-0.8211282077100648,-0.6958147605218841,0,-0.7005294207868039,-0.4925753802404393,1,-1.9856725848073993,0,False,False,False,False,False,True,9
-0.38750825686079277,-0.7539090886629357,1,-0.05055500969474063,1.503677427218281,0,-0.022910153498950443,1,False,False,False,False,False,True,5
-0.06173929418183599,-0.8455193753469019,1,-0.4405396563499786,1.004614225353601,0,0.43075185628916485,2,False,False,False,False,False,True,3
-0.29215080156072176,2.1999640575859245,0,-1.2205089496604546,-0.9916385821051193,1,0.1354954321070043,1,True,False,False,False,False,False,9
-0.8020414936232858,-0.7427371024819642,0,-0.8305243030052166,-0.9916385821051193,1,-1.713369839644792,0,False,False,False,False,False,True,9
-0.26583990400465163,-0.6488924185618038,1,1.1193989302709733,-0.9916385821051193,0,0.17463670128678865,1,False,False,False,False,False,True,3
-0.203197062274903,0.18006895606628023,0,-0.9605191852236292,-0.4925753802404393,1,0.2614019642481992,1,False,False,False,False,True,False,6
-0.08474000604885354,1.8983204306996944,0,1.6393784591446239,-1.4907017839697994,1,0.4053280929466541,2,False,False,False,False,True,False,6
-0.8233949493006246,-0.7203931301200213,0,-1.090514067442042,-1.4907017839697994,1,-2.0243708508992575,0,False,False,False,False,False,True,2
-0.5470473092126221,-0.7427371024819642,0,0.2094347547420847,0.006487821624240791,0,-0.3745821472100701,0,False,False,True,False,False,False,2
-0.33007146514311775,-0.762846677607713,1,-0.31054477413156595,-0.9916385821051193,0,0.07585216880237738,1,False,False,True,False,False,False,2
-0.3118620234349139,1.4916601337123325,0,0.3394296369604974,-0.9916385821051193,0,0.1049946703862538,1,False,False,False,False,True,False,6
-0.5061917534451459,-0.8053002250954046,0,1.6393784591446239,1.004614225353601,1,-0.27039038593465065,0,False,False,False,False,False,True,4
-0.7209424205022875,-0.7360339107733813,0,-0.9605191852236292,-1.4907017839697994,1,-1.046074296212287,0,False,False,True,False,False,False,7
-0.5232901220224151,1.2503452322033484,0,0.2094347547420847,1.503677427218281,0,-0.31251350005377093,0,True,False,False,False,False,False,5
0.37218078755916845,0.6403547867223053,0,-0.7005294207868039,-1.4907017839697994,1,0.8095828997018034,2,True,False,False,False,False,False,8
-0.20521857285409922,-0.2534041077554133,0,1.6393784591446239,0.006487821624240791,1,0.258730835253598,1,False,False,False,False,True,False,4
-0.7437959244881899,-0.8790353338898164,0,0.46942451917891004,0.006487821624240791,0,-1.1890979846383647,0,False,False,False,False,False,True,8
-0.3228568068896634,-0.8410505808745133,1,-1.2205089496604546,-0.4925753802404393,1,0.08751357041745032,1,False,False,False,False,False,True,5
-0.41386669390317604,-0.6399548296170267,0,1.6393784591446239,-0.4925753802404393,1,-0.07220599522574134,1,False,False,False,False,False,True,7
-0.5761184411324729,-0.6421892268532209,0,0.7294142836157353,-0.4925753802404393,0,-0.45697896757557416,0,False,False,False,False,True,False,7
-0.3744735185452721,-0.6421892268532209,1,-0.7005294207868039,-0.9916385821051193,1,0.0004891779520723558,1,False,False,True,False,False,False,3
-0.8133208212529438,-0.7717842665524901,0,-1.2205089496604546,1.004614225353601,1,-1.864011950399055,0,False,False,True,False,False,False,3
-0.8099975600403332,-0.7025179522304669,0,0.9894040480525607,-0.9916385821051193,0,-1.8169035470582386,0,False,False,True,False,False,False,2
-0.11005144868502303,-0.6533612130341924,1,-0.05055500969474063,0.5055510234889209,0,0.37647948838535583,2,False,False,False,False,False,True,5
-0.8026604594669395,1.8670388693929743,0,0.3394296369604974,1.503677427218281,0,-1.7210041707387689,0,False,False,False,False,True,False,5
1.3177410837333552,-0.3762959557460996,0,0.8594091658341481,0.006487821624240791,0,1.3093353687868239,2,False,True,False,False,False,False,9
-0.16004272555450658,-0.7382683080095757,1,-1.090514067442042,0.006487821624240791,1,0.3165819501520334,1,False,False,False,False,False,True,6
1.8572095626054201,0.8079345794368775,0,-0.9605191852236292,-0.9916385821051193,1,1.504110240819073,2,True,False,False,False,False,False,6
-0.7520221606635192,1.076062247780193,0,0.9894040480525607,-1.4907017839697994,0,-1.246813887240272,0,True,False,False,False,False,False,8
-0.7581933748184808,-0.6980491577580783,0,-0.31054477413156595,0.5055510234889209,0,-1.2927245965165932,0,False,False,False,False,False,True,3
-0.6049266770952263,1.6212551734116016,0,0.9894040480525607,-0.4925753802404393,0,-0.546975336140097,0,False,False,False,True,False,False,1
-0.29810700561638387,-0.6734707881599411,1,-1.3505038318788674,0.5055510234889209,1,0.1263892161728032,1,False,False,False,False,False,True,9
-0.6308459150946589,-0.8142378140401817,0,0.9894040480525607,-0.9916385821051193,0,-0.6365929823461725,0,False,False,True,False,False,False,1
-0.09914724137359508,-0.8432849781107076,1,1.5093835769262114,-0.9916385821051193,1,0.38902295098976675,2,False,False,False,False,False,True,3
-0.412902222503258,-0.7494402941905471,1,-1.090514067442042,-1.4907017839697994,1,-0.0703529999628532,1,False,False,False,False,False,True,3
-0.18846726850477688,-0.8365817864021247,1,-0.9605191852236292,0.5055510234889209,1,0.2806256249511529,1,False,False,False,False,False,True,6
-0.27636561387587105,0.5599164862193107,0,0.46942451917891004,1.503677427218281,0,0.15918525587322763,1,False,False,False,False,True,False,6
-0.12647984821747577,-0.6667675964513582,1,-0.7005294207868039,-0.9916385821051193,1,0.3572392435375126,2,False,False,False,False,False,True,3
-0.5988559972637792,-0.7606122803715186,0,-1.3505038318788674,-0.9916385821051193,1,-0.5272348309408922,0,False,False,False,False,True,False,5
-0.6937894072733674,-0.7740186637886844,0,-0.4405396563499786,-0.4925753802404393,0,-0.9016164557013702,0,False,False,True,False,False,False,6
-0.15670690837556567,1.1587349455193823,0,-1.090514067442042,0.5055510234889209,1,0.3207074916963033,1,False,False,False,False,True,False,3
-0.4646178232178276,-0.7650810748439072,0,0.07943987252367203,-1.4907017839697994,0,-0.17562698697996826,1,False,False,True,False,False,False,3
-0.16113821196861713,-0.8187066085125704,1,0.8594091658341481,-0.9916385821051193,0,0.3152229124607606,1,False,False,True,False,False,False,6
0.8243233865319347,2.235714413365033,0,1.1193989302709733,0.006487821624240791,0,1.0835777081890885,2,False,True,False,False,False,False,0
-0.8208792532052377,-0.6734707881599411,0,-1.090514067442042,0.5055510234889209,1,-1.9815236867868795,0,False,False,False,False,False,True,8
0.15462494443807034,0.6872771286823856,0,1.1193989302709733,0.5055510234889209,0,0.6397679282957663,2,False,True,False,False,False,False,6
-0.39949478846990216,-0.6421892268532209,1,0.2094347547420847,0.006487821624240791,0,-0.04498776465717844,1,False,False,True,False,False,False,5
-0.5363056367205196,0.5442757055659506,0,-0.5705345385683913,1.503677427218281,0,-0.34597803461486504,0,False,False,False,False,True,False,5
-0.614571737465892,-0.7315651163009927,0,-0.5705345385683913,0.5055510234889209,0,-0.5792733979091119,0,False,False,False,False,False,True,3
1.2837673232222708,-0.1975441768505559,0,0.2094347547420847,0.5055510234889209,0,1.2955075235042866,2,False,True,False,False,False,False,7
2.8391896947175987,1.1028750146145248,0,-0.1805498919131533,0.5055510234889209,0,1.77598293054252,2,True,False,False,False,False,False,0
-0.12660194416593015,1.8782108555739458,0,0.07943987252367203,0.006487821624240791,0,0.3570946727784904,2,False,False,False,True,False,False,1
3.2552770137403115,1.4559097779332237,0,-0.5705345385683913,1.503677427218281,0,1.8699969536608156,2,False,True,False,False,False,False,4
-0.061746135018664355,-0.8723321421812334,1,1.5093835769262114,1.004614225353601,1,0.43074440231640604,2,False,False,True,False,False,False,7
-0.03858418722539012,-0.8365817864021247,1,-1.2205089496604546,0.5055510234889209,1,0.455629342967076,2,False,False,False,False,False,True,7
-0.6327360642881776,-0.876800936653622,0,0.3394296369604974,-0.4925753802404393,0,-0.6434974428035661,0,False,False,False,False,False,True,6
-0.6157197857528479,2.036853059343741,0,0.07943987252367203,0.006487821624240791,0,-0.5831975074441518,0,False,False,False,True,False,False,0
-0.6191068659115655,-0.8589257587640676,0,1.249393812489386,-1.4907017839697994,0,-0.5948772008195329,0,False,False,False,False,False,True,6
-0.36513872043227436,-0.06794913715128668,0,0.7294142836157353,0.006487821624240791,0,0.016874420951134086,1,False,False,False,True,False,False,3
-0.44339624848339376,0.7654810319491859,0,-1.2205089496604546,0.5055510234889209,1,-0.13090300665353513,1,True,False,False,False,False,False,2
0.5521972355099587,1.0626558643630273,0,1.249393812489386,-0.9916385821051193,0,0.9290090987451974,2,False,True,False,False,False,False,7
-0.1588318974358987,-0.20871616303152737,0,-1.3505038318788674,1.004614225353601,1,0.31808165470981387,1,False,False,False,True,False,False,8
1.8316792997836167,-0.28915446353452207,0,-0.1805498919131533,-1.4907017839697994,0,1.4957972934375587,2,True,False,False,False,False,False,1
-0.02948154460019812,0.27838243445882926,0,0.5994194013973226,-1.4907017839697994,0,0.46522078136961914,2,True,False,False,False,False,False,8
-0.6503003025127407,-0.8589257587640676,0,-0.8305243030052166,0.006487821624240791,1,-0.7103717982550982,0,False,False,True,False,False,False,7
-0.6114409722060575,-0.13944984870950417,0,-0.1805498919131533,1.004614225353601,0,-0.5686597920559966,0,False,False,False,True,False,False,5
2.7706302218743457,-0.36065517509273953,0,-1.2205089496604546,-1.4907017839697994,1,1.7594867697568601,2,True,False,False,False,False,False,1
-0.535359436416434,-0.7337995135371871,0,-0.7005294207868039,-0.4925753802404393,1,-0.3435021288099256,0,False,False,False,False,False,True,4
-0.4932714043125388,-0.6734707881599411,0,-0.5705345385683913,0.006487821624240791,0,-0.23983895524271198,1,False,False,True,False,False,False,8
-0.5784220712861828,-0.7516746914267415,0,-0.7005294207868039,0.5055510234889209,1,-0.4638483071579922,0,False,False,False,False,False,True,7
-0.820963421476087,0.3409455570722696,0,0.7294142836157353,1.503677427218281,0,-1.9829242003446925,0,False,False,False,False,True,False,4
-0.09769551188718573,-0.7337995135371871,1,1.6393784591446239,-0.4925753802404393,1,0.39067959485310955,2,False,False,True,False,False,False,8
0.37914735723650805,-0.3271392165498251,0,1.6393784591446239,1.503677427218281,1,0.8145171523990857,2,True,False,False,False,False,False,5
-0.5891207071212768,-0.6421892268532209,0,0.46942451917891004,-0.4925753802404393,0,-0.49646910225752455,0,False,False,False,False,False,True,6
-0.5902224282221171,-0.8879729228345935,0,-1.2205089496604546,0.5055510234889209,1,-0.49989761227495594,0,False,False,False,False,False,True,5
1.769483970012458,0.5710884724002822,0,-0.8305243030052166,-0.4925753802404393,1,1.4752128946303071,2,False,True,False,False,False,False,6
3.2299673029615663,1.8000069523071454,0,-0.1805498919131533,1.503677427218281,0,1.8645547969282958,2,True,False,False,False,False,False,3
-0.5474987178504181,-0.7740186637886844,0,-0.31054477413156595,-1.4907017839697994,0,-0.37580468452315446,0,False,False,True,False,False,False,4
-0.7256066589189861,0.24710087315210913,0,0.7294142836157353,1.503677427218281,0,-1.0734471719654841,0,False,False,False,True,False,False,5
0.15765595471023164,1.0715934533078046,0,-0.7005294207868039,1.004614225353601,1,0.6423721442035816,2,True,False,False,False,False,False,4
-0.17334616154949797,0.5733228696364764,0,-1.090514067442042,1.503677427218281,1,0.299935092977956,1,False,False,False,False,True,False,4
1.203702861726898,0.9956239472771985,0,-0.1805498919131533,-0.9916385821051193,0,1.262039390927829,2,False,True,False,False,False,False,5
-0.6843265383037994,-0.838816183638319,0,-0.1805498919131533,1.503677427218281,0,-0.8563436650309423,0,False,False,False,False,False,True,6
-0.01196077599699954,-0.7717842665524901,1,-0.8305243030052166,1.503677427218281,1,0.48339487210907683,2,False,False,True,False,False,False,2
1.0549702533348622,-0.1774346017248072,0,1.5093835769262114,-0.4925753802404393,1,1.1962944934865365,2,True,False,False,False,False,False,0
-0.4263629977453001,0.2649760510416635,0,1.3793886947077987,-0.9916385821051193,0,-0.09657202284278421,1,False,False,False,False,True,False,7
-0.008319978725536487,-0.8142378140401817,1,-1.090514067442042,-0.9916385821051193,1,0.4871250536467066,2,False,False,True,False,False,False,5
2.394699221183812,0.7409026623510486,0,-0.9605191852236292,0.006487821624240791,1,1.6631259342056155,2,True,False,False,False,False,False,3
-0.3617951098949214,1.8670388693929743,0,-0.1805498919131533,-0.4925753802404393,0,0.022670412596798997,1,False,False,False,False,True,False,8
-0.27532978995004775,-0.8745665394174278,1,-0.9605191852236292,1.004614225353601,1,0.160717837357184,1,False,False,True,False,False,False,8
-0.46751089104609683,0.8302785517988205,0,-1.090514067442042,0.006487821624240791,1,-0.18190291003617312,1,False,False,False,True,False,False,0
-0.27378904299199935,-0.8745665394174278,1,-0.5705345385683913,1.503677427218281,0,0.16299259380803427,1,False,False,False,False,False,True,0
-0.576024487867173,-0.4500310645405114,0,-0.1805498919131533,-0.4925753802404393,0,-0.45669993068894676,0,False,False,False,False,True,False,9
-0.26228968287650994,-0.7203931301200213,1,-0.8305243030052166,-0.4925753802404393,1,0.17978808508432687,1,False,False,False,False,False,True,7
-0.35369270152547133,-0.5461101456968661,0,1.249393812489386,-0.9916385821051193,0,0.036560129061942045,1,False,False,False,False,True,False,7
-0.7148577992185702,1.3933466553197833,0,-1.2205089496604546,1.004614225353601,1,-1.011592536704185,0,True,False,False,False,False,False,4
0.44912608723945296,1.6547711319545162,0,-0.31054477413156595,0.006487821624240791,0,0.862612904684572,2,True,False,False,False,False,False,7
-0.3847469833825572,-0.7092211439390498,1,-0.5705345385683913,1.004614225353601,0,-0.017901349584350034,1,False,False,False,False,False,True,3
-0.7328450436191613,-0.6757051853961353,0,-0.8305243030052166,-0.9916385821051193,1,-1.1176773340867436,0,False,False,True,False,False,False,4
-0.44253811312936353,-0.8432849781107076,0,-0.9605191852236292,1.503677427218281,1,-0.12914118782361428,1,False,False,True,False,False,False,6
1.9179632076632336,1.5698640369791328,0,1.6393784591446239,0.5055510234889209,1,1.5235839434622607,2,True,False,False,False,False,False,8
-0.4743125013037163,-0.8187066085125704,0,-0.7005294207868039,0.5055510234889209,1,-0.19683529378576103,1,False,False,False,False,False,True,1
-0.7406477540612352,1.3888778608473948,0,1.5093835769262114,0.5055510234889209,1,-1.1679690494372597,0,True,False,False,False,False,False,6
-0.5757027087576294,-0.8030658278592102,0,-0.4405396563499786,0.5055510234889209,0,-0.4557449274576312,0,False,False,True,False,False,False,1
-0.05420995743428018,2.2982775359784737,0,-0.5705345385683913,0.5055510234889209,0,0.43891821812041026,2,False,False,False,True,False,False,4
-0.8635201807920272,-0.7583778831353243,0,-0.7005294207868039,-1.4907017839697994,1,-3.4102356627889847,0,False,False,False,True,False,False,8
-0.5765494138526553,-0.16626261554383573,0,-0.7005294207868039,-1.4907017839697994,1,-0.4582600651332615,0,False,False,False,False,True,False,0
-0.33786326488341484,-0.762846677607713,1,1.6393784591446239,1.503677427218281,1,0.06308292237114206,1,False,False,False,False,False,True,0
-0.7534717253281473,-0.6801739798685239,0,0.46942451917891004,0.006487821624240791,0,-1.257385909812498,0,False,False,False,False,False,True,2
-0.8650720116375948,-0.8857385255983993,0,-0.1805498919131533,-0.4925753802404393,0,-3.550362240262048,0,False,False,True,False,False,False,3
-0.4207291789492802,0.1309122168700057,0,1.249393812489386,0.006487821624240791,0,-0.08550377152934494,1,False,False,False,True,False,False,0
0.4535040496238182,0.8794352909950951,0,-0.9605191852236292,0.006487821624240791,1,0.865536721896889,2,False,True,False,False,False,False,1
-0.2462866275276088,-0.6980491577580783,1,1.3793886947077987,-0.9916385821051193,0,0.2026435236768312,1,False,False,False,False,False,True,8
-0.6948169182835513,-0.6712363909237468,0,-1.3505038318788674,1.004614225353601,1,-0.9066746375686905,0,False,False,False,False,False,True,1
-0.19567040990635573,2.2893399470336964,0,-1.3505038318788674,1.004614225353601,1,0.2712770501185515,1,False,False,False,True,False,False,6
-0.4958488411251229,0.36328952943421255,0,-0.4405396563499786,0.5055510234889209,0,-0.24584994510049984,1,False,False,False,True,False,False,7
1.337001156748365,1.4223938193903092,0,-0.8305243030052166,1.004614225353601,1,1.3170796294318894,2,False,True,False,False,False,False,5
-0.13272241489834258,-0.8499881698192905,1,0.46942451917891004,0.006487821624240791,0,0.34981715060845997,2,False,False,False,False,False,True,3
-0.6978532107208585,-0.7941282389144331,0,1.5093835769262114,0.006487821624240791,1,-0.9217927070293039,0,False,False,False,False,False,True,0
-0.5537246587000061,-0.8835041283622049,0,1.1193989302709733,0.006487821624240791,0,-0.3928407629874025,0,False,False,False,False,False,True,6
2.2900114706000476,-0.14391864318189276,0,0.07943987252367203,-0.4925753802404393,0,1.6343128228069912,2,True,False,False,False,False,False,4
0.6625149948034081,-0.28021687458974487,0,-0.31054477413156595,-0.9916385821051193,0,0.994955001748087,2,False,True,False,False,False,False,8
-0.7504039996785784,1.842460499794837,0,0.46942451917891004,-1.4907017839697994,0,-1.2351595048996074,0,False,False,False,False,True,False,2
-0.13051819336082104,0.11750583345283994,0,-1.090514067442042,-0.9916385821051193,1,0.35244497078575576,2,True,False,False,False,False,False,3
0.7346446051351879,0.9509360025533126,0,-0.9605191852236292,0.5055510234889209,1,1.0355600594559122,2,False,True,False,False,False,False,6
-0.43196789452232454,-0.6578300075065809,1,1.6393784591446239,0.5055510234889209,1,-0.10772252001593738,1,False,False,True,False,False,False,1
-0.22163181863408418,-0.6712363909237468,1,-0.1805498919131533,-1.4907017839697994,0,0.23673946396347892,1,False,False,True,False,False,False,9
-0.3584858767274524,-0.7114555411752441,1,0.3394296369604974,-0.4925753802404393,0,0.028369686599971775,1,False,False,False,False,False,True,5
-0.31339774800643017,-0.6980491577580783,1,1.1193989302709733,1.503677427218281,0,0.10257359712739575,1,False,False,True,False,False,False,3
-0.6682850357200657,-0.8723321421812334,0,0.3394296369604974,0.5055510234889209,0,-0.7845207940031902,0,False,False,False,False,False,True,0
-0.8241429385224323,2.0927129902485984,0,-0.1805498919131533,-1.4907017839697994,0,-2.0375211149378694,0,False,False,False,False,True,False,8
-0.2822834572895721,0.7855906070749346,0,-0.1805498919131533,1.004614225353601,0,0.15037809706786723,1,True,False,False,False,False,False,9
-0.06188728139879245,-0.8812697311260106,1,-0.5705345385683913,-1.4907017839697994,0,0.43059059114701415,2,False,False,False,False,False,True,3
-0.29989618752203195,-0.6533612130341924,1,1.6393784591446239,-0.4925753802404393,1,0.12363540589457167,1,False,False,False,False,False,True,5
-0.8377419159869802,-0.6913459660494954,0,1.5093835769262114,0.006487821624240791,1,-2.318657881720246,0,False,False,True,False,False,False,8
-0.057735499594117196,-0.7918938416782387,1,1.5093835769262114,-0.4925753802404393,1,0.43510377241033593,2,False,False,True,False,False,False,4
-0.39180733313945443,-0.7472058969543528,1,0.46942451917891004,0.006487821624240791,0,-0.03076530548337524,1,False,False,False,False,False,True,5
-0.024690880591483045,-0.7516746914267415,1,-0.8305243030052166,1.004614225353601,1,0.47022726117371644,2,False,False,True,False,False,False,4
-0.7312191758686799,1.254814026675737,0,-0.8305243030052166,0.5055510234889209,1,-1.1075482474116216,0,False,False,False,True,False,False,9
-0.7314733259457817,-0.8857385255983993,0,-0.5705345385683913,1.503677427218281,0,-1.109123968648156,0,False,False,False,False,False,True,4
-0.39493186371255945,0.9710455776790612,0,-0.1805498919131533,1.004614225353601,0,-0.03651842170504467,1,False,False,False,False,True,False,1
0.30822597723719874,2.309449522159445,0,1.6393784591446239,1.004614225353601,1,0.7629518123033799,2,True,False,False,False,False,False,5
-0.7004110775445413,-0.7874250472058502,0,1.249393812489386,-0.9916385821051193,0,-0.9347321299953104,0,False,False,True,False,False,False,7
-0.07274005254470133,1.6547711319545162,0,-0.7005294207868039,-0.9916385821051193,1,0.41868326530368566,2,False,False,False,False,True,False,7
-0.5178072346009738,1.9720555394941062,0,-0.9605191852236292,-1.4907017839697994,1,-0.2987864368921435,0,False,False,False,False,True,False,5
0.2027906703959834,0.22699129802636045,0,-0.8305243030052166,1.004614225353601,1,0.6802714529686503,2,True,False,False,False,False,False,2
-0.26644328313148125,-0.6868771715771068,1,-0.9605191852236292,-1.4907017839697994,1,0.17375820773136139,1,False,False,False,False,False,True,6
-0.5203271737470517,-0.4679062424300658,0,-0.9605191852236292,-0.4925753802404393,1,-0.3050689813316966,0,True,False,False,False,False,False,8
-0.26438211301725517,-0.20424736855913878,0,-0.7005294207868039,0.5055510234889209,1,0.17675559015748954,1,False,False,False,False,True,False,1
-0.26958773006497255,-0.7360339107733813,1,-1.2205089496604546,0.006487821624240791,1,0.1691658664225872,1,False,False,False,False,False,True,7
-0.5814472798359707,-0.371827161273711,0,-0.4405396563499786,-0.9916385821051193,0,-0.47295110458691986,0,True,False,False,False,False,False,1
0.5891542936211491,1.1497973565746051,0,-0.8305243030052166,-0.9916385821051193,1,0.9516529794561059,2,True,False,False,False,False,False,6
-0.16115708921454844,0.3230703791827152,0,-1.2205089496604546,0.5055510234889209,1,0.3151994754446142,1,False,False,False,True,False,False,7
-0.25365247693425563,-0.8209410057487646,1,1.3793886947077987,-1.4907017839697994,0,0.1921969228887256,1,False,False,False,False,False,True,5
2.9279236612961985,-0.6488924185618038,1,0.9894040480525607,0.5055510234889209,0,1.796886807223404,2,True,False,False,False,False,False,3
-0.20632981917077625,-0.8633945532364563,1,-1.090514067442042,1.004614225353601,1,0.25725904609868544,1,False,False,False,False,False,True,8
-0.07865841551562978,-0.8321129919297361,1,1.1193989302709733,1.004614225353601,0,0.4121216901591093,2,False,False,False,False,False,True,2
-0.19948846278525573,-0.6622988019789696,1,-1.3505038318788674,1.503677427218281,1,0.2662814733519255,1,False,False,True,False,False,False,3
-0.7256184355494751,-0.6891115688133012,0,-0.8305243030052166,0.5055510234889209,1,-1.073517367606146,0,False,False,True,False,False,False,0
3.443671235391108,1.5653952425067443,0,1.5093835769262114,-0.4925753802404393,1,1.9094875401949012,2,False,True,False,False,False,False,2
-0.2581714125130063,-0.8879729228345935,1,-0.1805498919131533,-0.9916385821051193,0,0.18572639317222048,1,False,False,True,False,False,False,7
-0.5107940779589046,-0.16402821830764144,0,-0.9605191852236292,1.004614225353601,1,-0.2815328496409879,0,False,False,False,False,True,False,2
-0.48066504093106327,-0.8835041283622049,0,-1.2205089496604546,-1.4907017839697994,1,-0.21101301190709007,1,False,False,False,False,False,True,9
-0.3879466765679022,-0.7114555411752441,1,0.07943987252367203,-0.4925753802404393,0,-0.023708037375711952,1,False,False,True,False,False,False,7
-0.1916251373333109,-0.7382683080095757,1,0.8594091658341481,1.004614225353601,0,0.2765393434120848,1,False,False,False,False,False,True,9
-0.27012044940886687,-0.43215588665095706,0,-1.090514067442042,-0.4925753802404393,1,0.168385485184496,1,False,False,False,False,True,False,5
-0.516695035762713,-0.7985970333868216,0,-0.5705345385683913,-0.9916385821051193,0,-0.29602769699025533,0,False,False,False,False,False,True,8
3.1217766109573604,1.5631608452705499,0,-0.1805498919131533,1.503677427218281,0,1.840906616546169,2,False,True,False,False,False,False,9
-0.3665691480723576,-0.6824083771047182,1,-0.05055500969474063,0.5055510234889209,0,0.014383204057202996,1,False,False,False,False,False,True,9
-0.6376791317502825,-0.34948318891176805,0,1.6393784591446239,1.503677427218281,1,-0.6618125816380696,0,False,False,False,False,True,False,2
-0.8637696548540817,1.1877821095899082,0,-0.7005294207868039,-1.4907017839697994,1,-3.4313191270337997,0,False,False,False,False,True,False,4
3.1588313458273136,2.0011027035646323,0,-1.090514067442042,0.5055510234889209,1,1.8490773250796904,2,False,True,False,False,False,False,2
-0.2443454751329272,-0.6824083771047182,1,-1.3505038318788674,1.503677427218281,1,0.20537615551163607,1,False,False,False,False,False,True,6
-0.34986702847390183,-0.8678633477088449,1,-0.5705345385683913,-0.9916385821051193,0,0.04304338045410726,1,False,False,True,False,False,False,5
2.415457177685605,0.3431799543084639,0,1.5093835769262114,0.5055510234889209,1,1.6687293719864056,2,False,True,False,False,False,False,0
-0.4673934711126897,0.18453775053866883,0,-1.090514067442042,-0.9916385821051193,1,-0.18164732313580273,1,False,False,False,False,True,False,7
-0.1597233710453579,1.473784955822778,0,1.6393784591446239,0.5055510234889209,1,0.31697774224797914,1,True,False,False,False,False,False,6
-0.7068914282498447,2.269230371907948,0,-1.3505038318788674,0.5055510234889209,1,-0.9683866371179971,0,False,False,False,False,True,False,5
-0.12545017238551073,0.8503881269245692,0,-0.31054477413156595,-0.4925753802404393,0,0.3584575186486011,2,True,False,False,False,False,False,9
-0.4882756017918462,-0.7985970333868216,0,-0.7005294207868039,0.006487821624240791,1,-0.22830292190287862,1,False,False,False,False,False,True,1
-0.12385998089798196,2.2602927829631705,0,-0.4405396563499786,1.503677427218281,0,0.36033568750911327,2,False,False,False,True,False,False,5
1.7387307715686882,1.9586491560769403,0,-0.9605191852236292,1.503677427218281,1,1.464855071306175,2,True,False,False,False,False,False,6
-0.6183340245357108,-0.8254098002211532,0,0.5994194013973226,1.004614225353601,0,-0.5921986037443971,0,False,False,True,False,False,False,0
2.878286029712877,2.280402358088919,0,-0.05055500969474063,-0.4925753802404393,0,1.7852541045064168,2,False,True,False,False,False,False,0
-0.10934675589883756,-0.7159243356476327,1,0.8594091658341481,0.006487821624240791,0,0.3772955137547411,2,False,False,False,False,False,True,5
-0.290276239084027,-0.35618638062035096,0,1.5093835769262114,-0.4925753802404393,1,0.13834210679899417,1,False,False,False,True,False,False,6
-0.5448333892735212,2.2312456188926446,0,-1.2205089496604546,-1.4907017839697994,1,-0.36861057646162043,0,False,False,False,False,True,False,1
-0.22093388009185588,-0.8477537725830961,1,1.6393784591446239,-0.4925753802404393,1,0.23768580736642755,1,False,False,True,False,False,False,7
1.3057553314600872,2.1776200852239813,0,0.07943987252367203,-1.4907017839697994,0,1.304481605273311,2,False,True,False,False,False,False,3
0.8465661509969514,1.0715934533078046,0,1.249393812489386,1.503677427218281,0,1.0950948722768519,2,True,False,False,False,False,False,4
-0.036802192528055326,-0.8276441974573475,1,-0.8305243030052166,0.5055510234889209,1,0.45751522690570673,2,False,False,False,False,False,True,7
-0.010081624098128846,-0.8700977449450391,1,-0.4405396563499786,-0.9916385821051193,0,0.4853221213099642,2,False,False,True,False,False,False,6
1.067059397496396,2.0726034151228494,0,-0.7005294207868039,-0.4925753802404393,1,1.2018244530012754,2,True,False,False,False,False,False,7
-0.2291028783792928,0.003551574406930805,0,0.7294142836157353,1.004614225353601,0,0.22654547260167998,1,False,False,False,False,True,False,0
-0.5877774785025367,0.5420413083297563,0,0.5994194013973226,0.006487821624240791,0,-0.4923069163278069,0,False,False,False,True,False,False,3
-0.29318290199308156,-0.6801739798685239,1,1.6393784591446239,-1.4907017839697994,1,0.13392418757947822,1,False,False,False,False,False,True,1
-0.40733715844700585,-0.6600644047427753,1,-0.8305243030052166,0.5055510234889209,1,-0.0597362005280281,1,False,False,False,False,False,True,4
-0.629323785603928,-0.12827786252853268,0,-1.090514067442042,0.5055510234889209,1,-0.6310717313996708,0,False,False,False,False,True,False,9
-0.18173865603761621,-0.47460943413864864,0,1.5093835769262114,0.006487821624240791,1,0.289270035563449,1,False,False,False,False,True,False,2
-0.6752499601328519,-0.8321129919297361,0,-0.9605191852236292,-0.4925753802404393,1,-0.8149918655813843,0,False,False,False,False,False,True,2
0.5048300690106601,-0.21988814921249886,0,-1.090514067442042,-1.4907017839697994,1,0.8991132644705182,2,False,True,False,False,False,False,4
-0.4154904834247476,-0.7315651163009927,1,1.6393784591446239,1.004614225353601,1,-0.07533449813168468,1,False,False,False,False,False,True,9
-0.5147554420397139,-0.12827786252853268,0,1.6393784591446239,-1.4907017839697994,1,-0.29123713127124573,0,False,False,False,False,True,False,9
